AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
0.3032720666637199,1.1730747720754477,-0.13238671489250303,-0.7628630522712909,0.4002756549300318,-0.9023057842453684,-0.07502780880503718,0.8002908357841128,0
0.28338666667725754,1.202829448370045,-0.12813729361106851,-0.7710100169270176,0.37563224200426626,-0.8202301707393347,-0.06326362333105726,0.8011700487137158,0
0.26449382347790906,1.2264290731616034,-0.1244302054485818,-0.7757648675102538,0.3507813974809786,-0.7353368562417453,-0.053153645371729785,0.8013328031145459,0
0.24732049097391395,1.2430100146059575,-0.12150004012257687,-0.776852824001025,0.325604326240013,-0.6486173443187493,-0.04483843885405436,0.8004341663777542,0
0.23253188122455176,1.2523105094157743,-0.11958572527860109,-0.7742508150444819,0.3001730461581409,-0.5614827087302694,-0.038430822290578676,0.7981618555724356,0
0.22067364990583443,1.2546641835376617,-0.1189106858243649,-0.768194619408574,0.2747791402343356,-0.4759375285811251,-0.034003487906086566,0.794290658330464,0
0.21212006902480762,1.250943959381981,-0.11966166307941317,-0.7591561062861498,0.24993194032744703,-0.3946448549425733,-0.03157859621978254,0.7887177504636133,0
0.20703405947690356,1.2424686584948161,-0.12196845761179859,-0.7477963443920987,0.22632772079471608,-0.32085231817708615,-0.031121263645395192,0.7814706935140948,0
0.2053441452470326,1.2308845863662106,-0.12588692125569315,-0.7349023659490539,0.20479469123866068,-0.25817363064220966,-0.032538144738021746,0.7726844259045874,0
0.20674186181143012,1.2180325132593468,-0.13138730107583477,-0.7213157386362116,0.18622085625687546,-0.2102462875378063,-0.03568145508346943,0.7625493144412812,0
0.21070102467965612,1.2058081140106922,-0.13834954049214382,-0.707860180196258,0.1714730641618185,-0.18031015412267035,-0.040357952655363905,0.7512381873805386,0
0.21651777069266998,1.196022277099605,-0.14656641705690673,-0.695273845079493,0.16131587289399774,-0.17076831888930327,-0.0463417441846975,0.7388250286653597,0
0.22336774971534878,1.1902673574852132,-0.15575452497575643,-0.684150238280798,0.156338391725533,-0.18279801127384,-0.053389409186257425,0.7252106521483462,0
0.23037464942404084,1.1897963605118387,-0.1655722068205397,-0.6748904233234507,0.15689619754537287,-0.21607447958423429,-0.06125586722567561,0.7100705828682963,0
0.23668274414726032,1.1954235082689857,-0.17564273135340755,-0.667668481636154,0.16307391426717532,-0.268655538093002,-0.06970960765321488,0.6928374798366094,0
0.24152563049191822,1.2074555713484385,-0.18558042114100734,-0.6624119612625043,0.17467216272436326,-0.337051785783816,-0.0785462513561141,0.6727252105092675,0
0.2442838515771918,1.2256627053370992,-0.1950171394945918,-0.6587990251877881,0.1912203888763786,-0.4164811683402264,-0.08759979337378826,0.6487950489111324,0
0.2445256481194451,1.2492947396889456,-0.20362658932623778,-0.6562738000346879,0.2120146385670807,-0.5012808853449047,-0.09675117089631,0.6200576124446238,0
0.2420273740353568,1.2771440367293512,-0.21114424347151708,-0.6540807274390873,0.23617680950996323,-0.58542852710782,-0.10593394580289411,0.5855982910479671,0
0.23677281149481755,1.3076499585557841,-0.21738135142719742,-0.6513174023944915,0.2627294993200625,-0.6631106160391463,-0.11513687788647348,0.5447100336764172,0
0.22893328046021721,1.3390339422938702,-0.2222322408089512,-0.6470035432066682,0.2906785854742229,-0.7292718970576604,-0.12440305113320746,0.4970160227410694,0
0.2188326450002055,1.3694496186161371,-0.22567492207827006,-0.6401616737724087,0.3190944591077478,-0.7800828026962427,-0.1338251062260318,0.44256610101155197,0
0.2069027670639409,1.3971304281136436,-0.22776569469220403,-0.6299032148116708,0.3471826861823979,-0.8132742838521543,-0.14353614825760624,0.3818944560795724,0
0.19363549736729513,1.4205182764687434,-0.2286289583361146,-0.6155123744257492,0.3743359517768925,-0.8283065114486323,-0.15369613391242307,0.3160312752005804,0
0.17953692616238337,1.4383606559198303,-0.22844370815370305,-0.5965197903885944,0.4001614179172083,-0.8263582308473817,-0.1644740289931068,0.2464669336132357,0
0.16508849059110697,1.449769403342954,-0.2274282332800065,-0.5727584296080089,0.4244808286637851,-0.8101441678040951,-0.17602671651803717,0.17507285512085802,0
0.15071791653629113,1.45424052506781,-0.22582438445822425,-0.5443957453094284,0.4473043799407035,-0.7835864614852075,-0.18847640612747285,0.10398771981959704,0
0.1367811844621199,1.4516399511707336,-0.2238825018322306,-0.5119383364559735,0.46878298383422035,-0.7513806865407342,-0.20188897787277657,0.035480693783350725,0
0.12355505100709396,1.4421636619704692,-0.22184777654027593,-0.4762080511503044,0.4891465375510865,-0.7185062582217562,-0.21625610603264567,-0.02819535607195471,0
0.11123836131222709,1.4262818745082981,-0.2199485240897519,-0.43829129868422506,0.5086376856613521,-0.6897341968472027,-0.23148400032955713,-0.08494801241354405,0
0.09995959654446013,1.4046760583023956,-0.21838661643272111,-0.39946599284537565,0.527451049772091,-0.6691823326204533,-0.24739109612979882,-0.1329757674473656,0
0.08978786586121273,1.3781751894928016,-0.21733017131639004,-0.36111280201479606,0.5456869407346904,-0.6599596574691207,-0.26371604893033057,-0.17087615851049454,0
0.08074481849230875,1.3476948325899387,-0.21690852428205373,-0.3246190170272982,0.5633263502419802,-0.6639288502234135,-0.2801360702181941,-0.19772571764259353,0
