AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
-0.41523800118452486,-0.039830529154916,-0.004029375680693115,0.11513216176496976,-0.46879264348566874,-0.3358976611177755,-0.22506323134405537,0.016937584225143243,0
-0.3921595183250432,0.008395189369048511,-0.010585858715885937,0.1278563594419725,-0.4467840802218215,-0.3008337186482416,-0.21717612418538362,-0.016068419131722217,0
-0.36547094227863147,0.06127655431737261,-0.01710633784485449,0.1373882213242849,-0.42554071370654073,-0.2751496523797969,-0.20903566748295108,-0.045928795593440264,0
-0.33591691548189173,0.1150111168805382,-0.02346496026687908,0.14384833845145986,-0.405886376008151,-0.25685630092202205,-0.20039273595400006,-0.07235609454207251,0
-0.3043524905050503,0.1654733676267283,-0.029526290945788708,0.1476953675071573,-0.3884934717525074,-0.2438773628854694,-0.19109487964817837,-0.09539999864196194,0
-0.2717117070798033,0.2086426150940035,-0.03514895730345846,0.14966435077916201,-0.37385239306305373,-0.23414897438796037,-0.18110246532475327,-0.1154057526526168,0
-0.23896770461420352,0.24104215265499956,-0.04019034337519464,0.15067094071399317,-0.3622519994869787,-0.22573064985922187,-0.17049289262802947,-0.13294724826237514,0
-0.2070882028418797,0.26013253266745145,-0.044512544503064716,0.15169612283262884,-0.3537747615851579,-0.21692488190550666,-0.15945277721508663,-0.14874342570873933,0
-0.17699043273125534,0.2646063022281231,-0.047989723276003454,0.15366880998915888,-0.3483088045573567,-0.20639546034023265,-0.14825935649848565,-0.16356795938929677,0
-0.14949938991858347,0.2545444083671662,-0.0505168204152322,0.15736329259567114,-0.34557692848050436,-0.1932690098078291,-0.13725356790091212,-0.17816197154631133,0
-0.12531276839234254,0.2314137328128417,-0.05201925728756249,0.16332507642407995,-0.34518011454718395,-0.1772021467761651,-0.12680809463941645,-0.19315798612880453,0
-0.10497524835608207,0.197907725688028,-0.05246285161457587,0.17183286543689077,-0.3466505841623994,-0.15839897539728398,-0.11729404353482079,-0.20902093023680637,0
-0.08886403502790058,0.15765405442794017,-0.05186273738254779,0.18289757526026243,-0.34950770355370925,-0.13757018933953574,-0.10904977069545616,-0.22600925181664056,0
-0.07718669766037044,0.11483083404601183,-0.05028975051324949,0.19629272613617132,-0.35330935355045073,-0.11583450168947884,-0.10235475288118973,-0.24415666775789363,0
-0.06999143505975913,0.07374349334161767,-0.047872633295640676,0.21160569185778952,-0.3576920324410023,-0.09457337791264842,-0.09741044135019801,-0.2632730811296498,0
-0.06718888650900331,0.03841619104743402,-0.04479461353932393,0.2282970096110359,-0.362394866264091,-0.07525872126187867,-0.0943289135533642,-0.2829620057552182,0
-0.06858353136258927,0.012245084177018889,-0.041283462226619105,0.24575561333259766,-0.3672655145500539,-0.05927821818279766,-0.0931290619293636,-0.30265136427095396,0
-0.07391164222984198,-0.002252586159907227,-0.03759498614230736,0.26334109567072045,-0.3722491131562177,-0.047783319130890185,-0.09373921213498303,-0.32163453847984286,0
-0.08288180585736254,-0.003576774182504683,-0.03399095523985804,0.280409028264257,-0.3773642355873514,-0.04158023882102912,-0.09600456646246118,-0.33911875289102045,0
-0.09521339213972241,0.00872895429566442,-0.03071352119798465,0.2963207403740609,-0.38267179416763514,-0.04107592594448214,-0.09969775891525044,-0.3542780557742221,0
-0.11066823198935458,0.03414718268909259,-0.027959043784185067,0.3104434773602346,-0.3882434613772234,-0.04628057753568671,-0.10453104116815798,-0.3663082311804818,0
-0.12907128679577645,0.0713269206218641,-0.025854711706627287,0.3221494860521418,-0.39413547747549715,-0.0568583093794172,-0.11016908617458106,-0.3744809192147391,0
-0.150317272633673,0.11826470775958997,-0.02444129671259379,0.3308227550072465,-0.400371837358961,-0.07221023259358564,-0.11624195658104802,-0.37819412028825977,0
-0.1743619472910936,0.1724984559661778,-0.02366478078182449,0.3358799295190639,-0.4069382875110577,-0.09157089242613074,-0.1223582913145232,-0.3770162621545377,0
-0.20119887863673142,0.2312917885865392,-0.023378514872909012,0.3368079391610191,-0.4137859310877603,-0.1141001810754749,-0.12811909364958535,-0.3707212533030289,0
-0.23082468804388803,0.2917947241649928,-0.023356165441309612,0.3332161269342369,-0.42084115460385274,-0.13895768808484044,-0.13313258351594198,-0.35931247979233344,0
-0.26319763681926633,0.35117479593843254,-0.023314211825273018,0.32489629020161787,-0.42801751999629395,-0.16535336595656255,-0.13703039153801194,-0.34303445445471803,0
-0.29819565253918595,0.40671944381553327,-0.022941426813293586,0.3118810152402566,-0.43522541160694556,-0.19257533811035243,-0.13948497058533563,-0.3223716372775506,0
-0.33558024050722285,0.45591483338855177,-0.021931827198268555,0.2944896263639869,-0.44237647988905027,-0.22000081703170843,-0.14022758148722686,-0.29803462844357964,0
-0.37497210823876187,0.4965079714696118,-0.020017169821242964,0.2733521346587954,-0.4493818998043977,-0.24709825064271568,-0.13906569660430212,-0.2709343512239415,0
-0.41584282021592095,0.5265585227414359,-0.016995241307329823,0.249404462636439,-0.45614560883556865,-0.27342773166797607,-0.1358982776878518,-0.2421449551087853,0
-0.45752461660787275,0.5444848572053328,-0.012750892006457737,0.22385228764510134,-0.4625554241287896,-0.2986431487792014,-0.1307272167878832,-0.2128560788908971,0
-0.499238005138064,0.5491064183685185,-0.007267853622163423,0.19810525805404433,-0.4684757954819259,-0.32249506708986,-0.12366333324581136,-0.18431503052270293,0
-0.5401342538200151,0.5396821780517743,-0.000630656772878796,0.17368728606801195,-0.4737457066182863,-0.3448296846569166,-0.1149256967429674,-0.1577596275309539,0
-0.579347852429035,0.5159431007450636,0.0069827855377110615,0.15213150920057797,-0.47818396519461726,-0.36557785044259766,-0.10483364590245636,-0.1343431380671603,0
-0.6160526865652325,0.47811523410083023,0.015316331411087014,0.13487004324153862,-0.4816021700397738,-0.3847296711295803,-0.09379160395496901,-0.1150540968103724,0
-0.6495152677741052,0.42692916032872597,0.024056225312059254,0.1231288259057688,-0.48382354243031916,-0.40229430162377483,-0.08226754385274296,-0.10063565977143518,0
-0.6791389143982725,0.36361098345785015,0.032854630234670806,0.11783690381782273,-0.48470412871946983,-0.41824983787400577,-0.0707666101392665,-0.09151127156536243,0
-0.704494163382875,0.2898498174186259,0.041353644706666054,0.11955780654333806,-0.48415208184394615,-0.4324930361079618,-0.059801871411130136,-0.08772521404676961,0
-0.725332689670672,0.20773708844393976,0.04920778050809799,0.12844853892034383,-0.48214102799859937,-0.44480114899793854,-0.04986440151654853,-0.08890747373528857,0
-0.7415843215652824,0.11967424163442864,0.05610345978540959,0.1442494512956659,-0.47871484736069553,-0.4548173944291779,-0.04139485994461582,-0.09427175915232344,0
-0.7533390290568126,0.028248022888712115,0.06177471829000304,0.16630592683604545,-0.47398320190312315,-0.46206732832194597,-0.03475849340552527,-0.10265309190745406,0
-0.7608176916196299,-0.06392348385647248,0.06601485710687008,0.1936204867753663,-0.4681093083790046,-0.4660065931605446,-0.030225076380238802,-0.11258722212365602,0
-0.764336753995125,-0.15436577565031323,0.06868418650678004,0.22493157180467274,-0.4612932093196198,-0.4660929153331347,-0.02795483288852954,-0.12242863626530165,0
-0.7642723969419639,-0.24093008814883554,0.06971422320334521,0.2588129649936653,-0.4537546671067357,-0.4618689389862441,-0.027990914920267063,-0.13049796368618474,0
-0.7610295393519753,-0.32196440606020293,0.0691087560405973,0.2937857203588535,-0.44571955613159847,-0.4530393380972602,-0.03025860864579917,-0.13524420010924507,0
-0.7550199038839127,-0.39645220176540324,0.06694213451693004,0.32843279323264885,-0.437412318097569,-0.4395266588609714,-0.03457111667443105,-0.1354034048956183,0
-0.7466516843776076,-0.4640979614842241,0.06335502252732013,0.3615056478030929,-0.4290550244316107,-0.4214954102293003,-0.040641511390515084,-0.1301342289894673,0
-0.7363313092530609,-0.5253422121578399,0.05854776063577989,0.39201225552197455,-0.42087139945809415,-0.39934177157370687,-0.048100239056065544,-0.1191122464807591,0
-0.7244757050289924,-0.5812958014412039,0.05277144512717358,0.4192773034176467,-0.41309239238724726,-0.3736547959169502,-0.056517338188408886,-0.10256955491757058,0
-0.7115316201613368,-0.6335928706377291,0.04631688457063253,0.44296812288833187,-0.40595903953739215,-0.3451617852443865,-0.06542828723264801,-0.08127290080731828,0
-0.6979972155594779,-0.6841730077425122,0.03950172414840271,0.463083611878534,-0.3997186957802971,-0.3146736833350653,-0.0743621088887442,-0.05644164847270308,0
-0.6844404471022549,-0.7350138123455104,0.03265619762220906,0.4799078119669565,-0.39461220158262666,-0.2830449663053902,-0.08287005896842643,-0.029614958721031148,0
-0.671508867419048,-0.7878437798615185,0.026108131445519822,0.4939342093643647,-0.39085186101483416,-0.25115697217637223,-0.09055297249607845,-0.0024842796492908215,0
-0.6599263726148081,-0.8438704916544132,0.020167946521027547,0.5057705924920282,-0.3885926890956537,-0.2199254139857682,-0.09708520168320317,0.023288396618287355,0
-0.6504740195200408,-0.9035595898230098,0.015114454913335934,0.5160368264884831,-0.38790160992939476,-0.19032424836309075,-0.10223313146529121,0.04624473089347478,0
-0.6439541560804344,-0.9664956289826361,0.011182222548815568,0.52526878753667,-0.3887305900839703,-0.16341159285404916,-0.10586654639539708,0.06527671194697406,0
-0.6411394981189609,-1.031347065218097,0.008551172526865158,0.5338407790126611,-0.39089972088989067,-0.14034096472062466,-0.10796165561133557,0.07973035330118328,0
-0.6427111680638363,-1.0959454379899671,0.007338958785045063,0.541916143382713,-0.39409495075111706,-0.12234359780049144,-0.1085953259029162,0.08945733381199467,0
-0.649191777309054,-1.157474756453025,0.007596474155541932,0.5494318641541933,-0.397882756043122,-0.11067445150738156,-0.10793095105801125,0.09481260388679273,0
-0.6608810742325625,-1.2127530066258079,0.00930669132801587,0.5561182947255726,-0.40174103214395285,-0.1065240287225123,-0.10619728758304747,0.09660261471070103,0
-0.6778022383786879,-1.2585754053446994,0.012386876737267988,0.5615504286562343,-0.4051025287047456,-0.1109078115630024,-0.10366238671686785,0.0959940073550906,0
-0.6996664283152846,-1.2920802095521542,0.016694062197897847,0.5652229956168779,-0.40740486954841443,-0.12455243388369465,-0.10060533651890874,0.09439570268833171,0
