AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
10.13249196916088,-5.979288402055051,5.588680033169082,-3.4157601674263223,8.638294253619648,-6.311810373433575,4.926652133563051,-3.1375714382450455,0
10.15231724862414,-5.922729470005343,5.556744233907403,-3.4556349570245852,8.704480831319424,-6.341118413576384,4.919377322749498,-3.0964675809138047,0
10.166927848895257,-5.862038807849475,5.527233248535104,-3.4950708443476253,8.756247914739058,-6.32881100778005,4.9172868021237,-3.0605555565118765,0
10.176707707325066,-5.7980666923513065,5.499814194954048,-3.5331064054935775,8.79275630366606,-6.278884827406504,4.920343183723936,-3.0273730860385015,0
10.182255636902733,-5.731082919102908,5.474141491891499,-3.56888475634086,8.813770076026783,-6.19798801911608,4.928183388402979,-2.994359956018336,0
10.184356567499307,-5.660839276130335,5.449871978889851,-3.601683708316433,8.819619411204439,-6.094814825631116,4.940145351401835,-2.9592151345911755,0
10.183931171790887,-5.586691199192466,5.426679605391137,-3.630952371583789,8.811140765052766,-5.979345305222845,4.955323457576442,-2.920208592901072,0
10.181966783412241,-5.50776219473873,5.404269833349591,-3.6563483744764853,8.789600305817006,-5.862002896775815,4.972644832936575,-2.876412614377371,0
10.179435252008979,-5.4231321001166295,5.382393443855939,-3.6777671416118958,8.756605500678907,-5.752808003022372,4.990956931588043,-2.8278293303318303,0
10.1772056681543,-5.332030615106978,5.360858930611188,-3.6953537112596173,8.71400858543976,-5.660602447072536,5.009116598828161,-2.775405779687377,0
10.175961328800891,-5.23401996546798,5.339542266218576,-3.7094888466817246,8.663804837264367,-5.592408415350691,5.026071811517365,-2.720942601101182,0
10.176130598772499,-5.129153886053045,5.31839268023929,-3.720744706137312,8.608028418130816,-5.552968217749581,5.04092925736325,-2.6669151886698206,0
10.177840314742852,-5.018103212355753,5.297433268118046,-3.7298105684887104,8.54864913000689,-5.5444905683544095,5.053003372776457,-2.6162348840876564,0
10.18089812919304,-4.90224047459068,5.276755751902188,-3.737395124471055,8.48747452181301,-5.566608102944513,5.061844964197859,-2.5719814619065504,0
10.18480695329102,-4.783676806627978,5.256509448243251,-3.7441174411957823,8.426063008830814,-5.616532170548845,5.067249723322268,-2.53713672480456,0
10.188810847857123,-4.665244681820799,5.236885316463128,-3.750402661361108,8.365654510646642,-5.689376479298145,5.069248586760903,-2.514343388662991,0
10.191967864713044,-4.550420408094059,5.21809668608019,-3.75639981237371,8.30712511872806,-5.778611829914368,5.068082917681224,-2.5057052996169316,0
10.193242026078659,-4.44318197379095,5.2003587440992405,-3.761937262063567,8.250971154112499,-5.8766097173683685,5.064167973924843,-2.512636456469146,0
10.191604344711415,-4.3478014900042945,5.183868997733212,-3.7665264875103404,8.197325600797072,-5.975231965730675,5.058048237076264,-2.5357592498728283,0
10.186131856927329,-4.2685773892535765,5.168790697292844,-3.769417660671156,8.14600652304593,-6.066425385319405,5.0503480913358345,-2.5748481111735666,0
10.176094162298948,-4.209519296309761,5.155240668901228,-3.769702302642997,8.096593184626613,-6.142783438797214,5.041721198211857,-2.628813826808108,0
10.161018809633218,-4.174006948947064,5.14328229299841,-3.766450354238124,8.048521861346982,-6.19804032101194,5.032801772624924,-2.6957255915629297,0
10.140729724109669,-4.164452100679508,5.132923624327597,-3.758862865471978,8.001190506156886,-6.227466691734237,5.024160799078467,-2.7728711295825295,0
10.11535629295166,-4.18199727869521,5.124120020289261,-3.7464182479283763,7.95406010978913,-6.228141213118482,5.016269939185957,-2.856858187369025,0
10.085314212040597,-4.226286200190136,5.116780221818209,-3.7289902735990608,7.906741149422244,-6.1990789790935334,5.009475369961046,-2.943761760532183,0
10.051262247902006,-4.295336848703758,5.110774653806972,-3.7069197053383265,7.859055903410403,-6.1412076076970825,5.003982999000649,-3.0293194554686935,0
10.014041293340403,-4.385539843604801,5.1059447647098715,-3.6810279560080703,7.81107121743068,-6.057194215531591,4.999855451597592,-3.1091721943510393,0
9.974603278542679,-4.491792792779298,5.1021124438381475,-3.6525693934083003,7.7631008291786925,-5.951140723871548,4.997020026985225,-3.1791398429820092,0
9.933937627186818,-4.607767391348492,5.099088851068432,-3.6231275000515786,7.7156807439316495,-5.828179095075175,4.995285660654305,-3.2355128949680423,0
9.893002156233855,-4.726292009345339,5.096682281586444,-3.594467725803993,7.669524588057985,-5.694009805720664,4.99436602659674,-3.2753341188624168,0
9.852663853317786,-4.839820247041389,5.094704905797874,-3.5683654285501754,7.6254677450611075,-5.554433715681592,4.993905465700432,-3.2966400529429207,0
9.813653135489515,-4.940946900709367,5.092978344211348,-3.5464300729630898,7.5844091229324695,-5.414927601317608,4.993504552507311,-3.29863286472203,0
9.776533316900798,-5.022927853381395,5.0913380678600495,-3.5299466279069143,7.547257736322356,-5.280306280990736,4.99274280679007,-3.2817588672633167,0
9.741685370267964,-5.080159828857719,5.089636590624229,-3.5197521261918094,7.514888418062789,-5.154500305653684,4.99119717758704,-3.2476802483156666,0
9.709306848725872,-5.108579434234711,5.087745382150619,-3.5161602691001637,7.488107659956923,-5.040459858976177,4.988456224555098,-3.199139675857378,0
9.679423102983717,-5.105947819528628,5.085555415909051,-3.518940654543564,7.467627636107342,-4.940176025984618,4.984131092708147,-3.1397311221888056,0
9.651908616982908,-5.071996790028866,5.082976302648177,-3.527352629373072,7.454044562593479,-4.854793495633756,4.977865143335798,-3.0736020722324473,0
9.626516251508086,-5.0084234992025785,5.079934055222511,-3.5402277605519075,7.447817098567036,-4.784777162454167,4.969344281749511,-3.0051202004267767,0
9.602912270006707,-4.918733178340953,5.076367677294775,-3.556090126636949,7.449241540812446,-4.730090964824933,4.958309565903239,-2.938540377866283,0
9.580715078825062,-4.807942010397984,5.0722249411438485,-3.573300441074175,7.4584227811819215,-4.690351112547475,4.9445726925822,-2.8777052956529143,0
9.559535545014617,-4.682164459185716,5.067457885289112,-3.5902085663941268,7.47524277146417,-4.664926500816449,4.928033671643571,-2.8258058597899693,0
9.539016536173088,-4.548120224790795,5.062018686068237,-3.605299170762732,7.4993308385275315,-4.652974181986761,4.908698722757107,-2.785217413135871,0
9.51886902172043,-4.412604451364676,5.0558566103499825,-3.617316878727036,7.530041938634655,-4.653414187443635,4.886695477467097,-2.7574167551157784,0
9.49890182496704,-4.2819696993524365,5.0489167186601485,-3.625359978853403,7.56644936590407,-4.664862623178695,4.862282187998004,-2.742974808605726,0
9.479042110685715,-4.1616684794047885,5.041140843182389,-3.62893524787288,7.607357380075749,-4.685552122185886,4.835847952832947,-2.7416121802459195,0
9.459344108044524,-4.0559002013869145,5.032471106488778,-3.627970407474636,7.651336879849766,-4.713272643004123,4.807901935778247,-2.752300682554484,0
9.439984491879073,-3.9673961801023285,5.022855886962425,-3.6227848463374235,7.696784086139376,-4.745362719477351,4.779051007931305,-2.7733932616211523,0
9.421244238240304,-3.897361572303719,5.012257712345738,-3.6140232369578658,7.741998840745912,-4.778772360247195,4.749966905378803,-2.8027670967777825,0
9.403478464575521,-3.8455753207112156,5.000662132586378,-3.6025602689001253,7.785276222267276,-4.810205678862785,4.7213455467167735,-2.837968798193099,0
9.387077489184126,-3.81063054014521,4.988086262862939,-3.589387599518747,7.825003269439823,-4.836336419397513,4.6938622966961105,-2.87635533136282,0
9.37242377479789,-3.7902808670245305,4.974585478148474,-3.575495965666478,7.859751986239324,-4.854075424961769,4.668127493564594,-2.9152283433122044,0
9.359850247334,-3.781845637223853,4.960256749987022,-3.561765913306164,7.888360502801739,-4.860858228036281,4.644646409822753,-2.951962042808901,0
9.34960547634705,-3.7826203492784045,4.945237383453586,-3.54887959979531,7.909996043549458,-4.854915247413029,4.623787059760231,-2.9841252480011526,0
9.341830287441457,-3.790239769496514,4.929698436030301,-3.537263581989898,7.924195790265933,-4.835487548669754,4.605758089221521,-3.0095967789188522,0
9.336548656763977,-3.802949202392779,4.913832827944339,-3.527068597946617,7.93088432507217,-4.802957626018504,4.590597643032073,-3.0266706681915454,0
9.333673503477723,-3.819753739005603,4.8978389805527724,-3.51818747652294,7.930368624863213,-4.75887601157235,4.578172878397459,-3.034144644707071,0
9.333025651732566,-3.8404335898221285,4.881901606730381,-3.510307072787706,7.923313204221913,-4.705878731976511,4.56818890582632,-3.031383056358253,0
9.334362206387414,-3.865433133900048,4.866171883002056,-3.502985281991221,7.9106988046529345,-4.647505242762835,4.560205518122467,-3.0183447518367714,0
9.337409246943883,-3.895649118251589,4.85074954095896,-3.49574051233965,7.893768055775075,-4.587938913434744,4.553660110340199,-2.995568039753812,0
9.341893333428581,-3.932156894032447,4.835669356676547,-3.4881391566775664,7.873961028085637,-4.531700288042572,4.547895577322981,-2.964108816852375,0
9.347566890075836,-3.9759207597627486,4.820894085934,-3.479867009074492,7.852842900365568,-4.483326050773982,4.542192490977144,-2.9254338431459583,0
9.354223937890657,-4.027534435651651,4.8063151500899295,-3.470773296739501,7.832025426361151,-4.44706390227331,4.535805260246548,-2.8812779326540863,0
9.361704576877802,-4.087030572640295,4.791761435613587,-3.4608807085113216,7.8130837749018305,-4.426606486532722,4.528002046679386,-2.8334802031484885,0
9.369888682905582,-4.153785273317877,4.777015573614178,-3.450360777519254,7.797470757688883,-4.424877997825204,4.518107827685377,-2.783819126770095,0
9.378681091708966,-4.226527029200894,4.761836161747837,-3.439480216537551,7.7864313966414835,-4.443877443560361,4.505549183449972,-2.733867806860781,0
9.387991777734916,-4.303441967104159,4.745983701482984,-3.428529193110167,7.780922015165825,-4.484574927436612,4.489898286084498,-2.6848890249802317,0
9.397715020524096,-4.382351696314343,4.729247624734465,-3.417746035469798,7.781539255124363,-4.546853283953911,4.470912457856195,-2.6377841882152833,0
9.407711275113313,-4.460928908656881,4.711471699849182,-3.407253743317991,7.788465258740825,-4.629487404061676,4.448564863689992,-2.5931021097466855,0
9.417794566150592,-4.5369110650038404,4.6925753172291085,-3.3970216633147206,7.801435376395548,-4.730156939441152,4.423061715119882,-2.5511039341550603,0
9.427726950403619,-4.608274862695729,4.672568606554935,-3.386861045535849,7.8197339464547415,-4.8454931578245795,4.394841994202549,-2.5118712152389806,0
9.437220222788934,-4.673343360278784,4.651559960684192,-3.376456723421679,7.842221887864643,-4.971165496841046,4.364557206595199,-2.475436932640309,0
9.445943841575188,-4.730812049540034,4.629755261957877,-3.3654300553037686,7.867397183063202,-5.1020159031572785,4.333030906617262,-2.4419154597338464,0
9.4535372134549,-4.779697224245198,4.607448855575866,-3.3534219014122977,7.893486109752535,-5.232248113736938,4.301200389752942,-2.4116078294446925,0
9.459624107836774,-4.819226539360805,4.585007032287305,-3.3401800554905594,7.918559718467908,-5.355674424226596,4.270045581478138,-2.385062949092033,0
9.463827061831715,-4.848704482440365,4.562845420390566,-3.3256341158368405,7.9406670069237935,-5.466015005811242,4.2405122895823695,-2.3630828289485732,0
9.465780102587264,-4.867391922788631,4.541402204344335,-3.309942631130039,7.957973954443237,-5.55723607349641,4.213438214507425,-2.3466690132043446,0
9.46513880145221,-4.8744373856761625,4.521109447178115,-3.2935022032937633,7.968896407223445,-5.623905132584236,4.18949015708137,-2.336916596414697,0
9.461587420375075,-4.868888140160602,4.502364963445561,-3.27691514895582,7.972214952575758,-5.6615359185189975,4.169119655558845,-2.3348699570316507,0
9.45484357218105,-4.849793098111275,4.4855071447251955,-3.2609199499425583,7.967161410395223,-5.666893670739603,4.152541978302092,-2.341359551364242,0
9.444661284984907,-4.816389731374127,4.470794871633062,-3.246295573879487,7.953469247097773,-5.6382333980937895,4.139740349365709,-2.3568412682896485,0
9.430833569648042,-4.768347384724381,4.4583941676987235,-3.2337555079737097,7.931383771123215,-5.575449330299015,4.130493978829215,-2.381259001652361,0
9.413195521497718,-4.7060233518394226,4.448372601381285,-3.2238491337590327,7.901631984721943,-5.480121698369009,4.124425432624218,-2.4139477689354276,0
9.3916286824202,-4.630679246433097,4.4407016888669855,-3.2168865872568304,7.865355980897642,-5.355455962947989,4.121060571445311,-2.4535896919139932,0
9.36606693382792,-4.544605714790246,4.435266772717555,-3.2128988657093007,7.824017324158789,-5.206118341852547,4.119893037071378,-2.4982293427443656,0
9.33650369801237,-4.4511138954656895,4.4318831324738985,-3.211638598877548,7.779282525559801,-5.037979102213903,4.120445198181659,-2.5453491213874724,0
9.302999797723121,-4.354370925330531,4.430316499482844,-3.2126198928060523,7.73290120282241,-4.857781197022849,4.122318516081701,-2.591999992812867,0
9.26569103086779,-4.259081333018466,4.4303057616308195,-3.2151893229982766,7.686588633437615,-4.6727564398209935,4.125228209159379,-2.6349783335004835,0
9.224794400661233,-4.170042383899704,4.431585491979643,-3.2186156070345042,7.641923159404414,-4.490214698468602,4.129019523329214,-2.6710359060171993,0
9.18061201591145,-4.091624962104953,4.433906028689662,-3.222183384253016,7.600266464416096,-4.317133697797351,4.133665453905076,-2.6971071529009625,0
9.133531914909572,-4.0272483319601715,4.437049157104455,-3.2252770138343996,7.56271146813026,-4.159777892894781,4.139248045088319,-2.710536185067754,0
9.08402540308348,-3.9789240553099097,4.440837959483627,-3.227443031023384,7.530058940134044,-4.023374147306663,4.145927140191851,-2.709285216030275,0
9.032640842863442,-3.946939930640694,4.445140046113577,-3.228424163588519,7.502820443738063,-3.9118690509499254,4.153901515365544,-2.692106976890737,0
8.979994115130818,-3.929739347097633,4.449864097803394,-3.228162703871924,7.481242359966127,-3.827787133639709,4.16336767344715,-2.6586659981736975,0
8.926756144338627,-3.9240269326062305,4.454950365483111,-3.2267756677328863,7.46534389571287,-3.772200824267357,4.174481276952292,-2.6095975482211875,0
8.873637953633027,-3.925101228932637,4.460356415648469,-3.224507854255404,7.4549613593525015,-3.744812188505583,4.187325400695983,-2.546498204365581,0
8.821373730011668,-3.9273836283038133,4.466039909166144,-3.2216712467479955,7.449791590753193,-3.7441343680832766,4.2018886550035806,-2.471847968173831,0
8.77070237009275,-3.925084507510982,4.47194049467128,-3.2185800705344363,7.449429043840187,-3.7677490182033724,4.218054940505711,-2.388869786115314,0
8.722347971146254,-3.9129265591545788,4.477962947208676,-3.2154903954092626,7.453393263101116,-3.812606945919433,4.235605291709067,-2.30133752088961,0
8.676999741782778,-3.88683488299566,4.483963479572624,-3.21255173908714,7.46114592312921,-3.8753343905496673,4.254231053346157,-2.2133471972093117,0
8.635291822225044,-3.8445050945903145,4.489740725931742,-3.2097760557515715,7.472098773106813,-3.9525081218002365,4.273556571352224,-2.1290683657074005,0
8.59778349022627,-3.785774451743549,4.495032307677152,-3.207027130803052,7.4856153915967525,-4.040869022479853,4.293168699920368,-2.0524926886864163,0
8.564940131636298,-3.7127450594868656,4.499517232188863,-3.2040310138504533,7.501010407584254,-4.1374552176813,4.312649751158267,-1.98719568763903,0
8.537115129435762,-3.6296394209534926,4.5028237558971504,-3.2004058749162416,7.517549759086297,-4.2396501809723866,4.33161007964306,-1.9361255567031672,0
8.514532483882267,-3.5424027101277016,4.504541868078151,-3.1957076868260867,7.534454790027915,-4.345155970784205,4.349716351501907,-1.9014306007549906,0
8.497269616170472,-3.458098443114144,4.504239293790382,-3.189486537918432,7.550911801448229,-4.4519140784540205,4.366711755619724,-1.884334596159931,0
8.485239586366701,-3.3841702678404584,4.501479893810357,-3.1813472837781527,7.566087383680881,-4.55800400618959,4.382425028510007,-1.8850673278699945,0
