AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
-0.8699453614970631,-0.698383773203757,0.407052046908009,0.48369981665781425,-0.6919922565238331,-2.4056234319911947,0.24496135811736272,0.70114998240655,0
-0.8762312132022766,-0.6936367401179854,0.4090686665841399,0.45266482967243354,-0.722501604650722,-2.454375135377156,0.27000814352141583,0.7500951560376717,0
-0.8797913992182307,-0.6883333688372701,0.4098301684575783,0.4215696499489108,-0.7522490745463046,-2.489306942617453,0.293724540541611,0.796290925087699,0
-0.8809292575761095,-0.6836704775235829,0.4094065207969074,0.3924080258055409,-0.7813616657820961,-2.507637070200223,0.31583775631412736,0.838017838070953,0
-0.8800605493236625,-0.6808606196620259,0.4079012279795706,0.36703679204064976,-0.8096819379075614,-2.5077959308022173,0.33602688803199776,0.8737713244322263,0
-0.8776583027874546,-0.6810681918999508,0.4054401676006303,0.3470645116332175,-0.8367488071038639,-2.4895199674331465,0.35393741512218935,0.9023312105474631,0
-0.8741885737204891,-0.6853576866598081,0.40215575663833614,0.3337572404986058,-0.8618008769073074,-2.4537990337694007,0.3691986218413793,0.922794005745944,0
-0.8700459436686906,-0.6946581082405914,0.39816891581212627,0.32796715415234046,-0.8838056290029263,-2.4026926710861454,0.3814429194137398,0.9345689388265469,0
-0.8654974683839621,-0.7097434013535343,0.393571673878556,0.33008839420064107,-0.9015164572099407,-2.3390473791391275,0.39032621292933023,0.9373450160864876,0
-0.860642452073242,-0.7312246189181414,0.3884131813263455,0.3400427962702667,-0.9135571861130641,-2.266157954909326,0.39554859464577724,0.9310408832889708,0
-0.855393147742911,-0.7595464391987453,0.3826914150052433,0.35729614331107823,-0.9185304557796183,-2.187419766417207,0.39687464795892113,0.9157511235824434,0
-0.8494786711698632,-0.7949793402086189,0.3763520398130138,0.3809033042136523,-0.9151425730245796,-2.1060152935218794,0.3941524821424195,0.891701549966559,0
-0.8424715020083431,-0.8375996936642368,0.36929488317446546,0.4095782185127643,-0.9023337924468401,-2.024668545196163,0.3873303301665929,0.8592224618043354,0
-0.8338333224932897,-0.8872532033608264,0.36138742770888566,0.4417824325663179,-0.8794002917604831,-1.9454872106617607,0.3764692400560149,0.818743668916543,0
-0.8229749059678946,-0.9435019211961766,0.35248378815548553,0.47582412578399497,-0.8460930944507894,-1.869897311495915,0.36175022206900537,0.7708095508818803,0
-0.8093234829535003,-1.00556054337033,0.34244693237241614,0.5099586506295524,-0.8026803850988712,-1.7986613917274876,0.34347432153501667,0.7161077009539738,0
-0.7923905298945879,-1.072232621072672,0.3311715111999941,0.5424818271833342,-0.7499631791682777,-1.7319611410926465,0.3220545563934714,0.6555017239448879,0
-0.7718331979839685,-1.1418605838697238,0.31860460977609373,0.5718086872571306,-0.6892397912326798,-1.6695201787347616,0.29799948188424535,0.5900579853036799,0
-0.747503509822547,-1.2123042919474734,0.3047620109618402,0.5965329361916125,-0.6222211946630651,-1.6107428579173086,0.27188921245381725,0.521057482235467,0
-0.7194808349979653,-1.2809609461717975,0.28973811584766096,0.6154657316679706,-0.5509060880020878,-1.5548496128834732,0.2443458501030959,0.44998698920664665,0
-0.6880848264117436,-1.3448348596839728,0.273708409987839,0.6276558912323343,-0.4774301073257923,-1.5009968581511535,0.21600120508650095,0.3785073906795874,0
-0.6538677840165521,-1.4006595564921351,0.25692419492760016,0.6323966481461509,-0.4039071444378593,-1.448377575626348,0.18746522909666075,0.3084007799784596,0
-0.6175871717615411,-1.4450679563573454,0.23970012391438875,0.6292259400822471,-0.3322815185249205,-1.3963053522484052,0.15929856570512696,0.24150077645799034,0
-0.5801606365398931,-1.4748001282388705,0.22239580352777172,0.6179274878879353,-0.26420767682072505,-1.3442881673413036,0.13199202586782866,0.1796122084684959,0
