AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
-0.08966138639934487,-0.3059951617442543,0.20540757387044264,0.25316451044366584,-0.3042634920921147,0.3157036447667856,0.4412844692898371,0.01381817257630855,0
-0.046423582250834,-0.25577799902324705,0.188989976791481,0.2397465989951227,-0.27170874775668374,0.3432525426623211,0.42264592240981297,-0.0020239871198742794,0
-0.00483607503919397,-0.2130508380955702,0.1717165884645651,0.22445465182320226,-0.2432630210705041,0.36277569158611445,0.4024195874925721,-0.016751696326068682,0
0.03426077847002549,-0.17828632317438373,0.15392545931628643,0.207467887825492,-0.21950035925373915,0.3736089250891184,0.3811218267912982,-0.029586083187816508,0
0.07009904519385401,-0.1514630024010446,0.13596604175472138,0.18898960609298493,-0.20083036533219653,0.3752230313920249,0.3593102465533136,-0.03976437280223346,0
0.10200395837988328,-0.13207222078199699,0.11819336790449883,0.16925685585281927,-0.18747488175587204,0.3672014690553902,0.3375610857333995,-0.046600667186613536,0
0.1294050707506566,-0.11917739797120777,0.10096304435248028,0.1485556001531783,-0.17945411053421256,0.3492181309963118,0.3164444718492964,-0.0495366383397064,0
0.15183789962839872,-0.11152052571449284,0.0846270602688893,0.12723842546737946,-0.17658575754748587,0.32102882070976557,0.2964994660195496,-0.048179547608371745,0
0.16893748531332642,-0.10766326613808411,0.06953019387180454,0.10574021666572389,-0.17849945296255282,0.28248666843772663,0.27821097429488084,-0.04232662805570904,0
0.1804264582363954,-0.10614433337172174,0.05600659421034744,0.08458644200429949,-0.18466675233473312,0.23358568796346926,0.26199048914501166,-0.031976099734390286,0
0.18610101564749634,-0.10563198030443272,0.044375955697405225,0.0643890572349522,-0.19444481769211425,0.17452933967777706,0.2481622483673082,-0.0173258900169488,0
0.18581848970521522,-0.10505096777147194,0.034938637483426224,0.04582658514589724,-0.20712981394597002,0.10581391765480913,0.23695580412766507,0.00123842289759089,0
0.1794898679182278,-0.10366734417197732,0.02796914390958659,0.029607439728268473,-0.22201450191774585,0.028311374630644322,0.2285052624269105,0.02316469147930235,0
0.16707971944947878,-0.10112109051440499,0.023707590649049246,0.016418605718290194,-0.2384437437111126,-0.05666598219223769,0.22285469059611812,0.04776238379330965,0
0.14861460093119314,-0.09740505609713501,0.022349122046355557,0.006864784949999238,-0.2558617915706849,-0.14733510938159675,0.21996851254316213,0.07423575958499708,0
0.124199367281077,-0.09279716832060031,0.02403167869277631,0.0014054867125347925,-0.2738462633305163,-0.2414576417780971,0.21974521581849693,0.1017197292383953,0
0.0940391612402027,-0.08776014069918103,0.02882297563410799,0.0002987665126746586,-0.2921254191021796,-0.33640553467840245,0.22203244653402082,0.12931598649055187,0
0.05846347782063248,-0.08282755688701157,0.036707960950316434,0.003560103136405271,-0.3105774565001059,-0.4292734050336425,0.2266415962172398,0.15612712942161702,0
0.017947839890407862,-0.07849648890594957,0.047578300981501356,0.01094322046982172,-0.32921271434008514,-0.5170267443146339,0.2333602763434754,0.18128692552807646,0
-0.026871551594875323,-0.07514455124720879,0.06122551548407952,0.02194676508601255,-0.3481416152624848,-0.5966699394742779,0.241961577857981,0.20398564324954735,0
-0.07519425262759713,-0.07298397150698621,0.07733922473716584,0.03584712465007657,-0.3675326547947131,-0.6654158239704304,0.25220963977555316,0.22349036284291418,0
-0.1260658950802119,-0.07205788919014877,0.0955115704519725,0.051753930069315224,-0.3875656264992627,-0.7208395831063424,0.2638617030968382,0.23916119189145518,0
-0.1784034233006296,-0.07227605322007077,0.11524827438545557,0.06868157006214291,-0.40838551807024503,-0.7610038048060399,0.2766674023585106,0.2504650827375771,0
-0.23103427931880738,-0.0734798551083091,0.13598608142386273,0.08562791391830508,-0.4300621500017584,-0.7845472229921325,0.29036645865790983,0.2569892253547216,0
-0.2827466371935317,-0.07552151453941539,0.15711560207800426,0.10165073501793326,-0.4525597498525257,-0.7907358576988768,0.3046861269026688,0.25845560915917276,0
-0.3323462355666598,-0.07834011536428084,0.17800793564162726,0.1159331338544832,-0.4757194033524557,-0.7794804780141952,0.31933969979406995,0.25473732740182137,0
