AB_I_O,AB_PHI_O,AB_I_DO,AB_PHI_DO,CD_I_O,CD_PHI_O,CD_I_DO,CD_PHI_DO,label
-0.09289953926120904,0.49803065117446343,0.09697200768241532,0.00788710867041666,-0.23093164526234364,0.7924770801103731,0.2519749395686963,-0.054126985649803894,0
-0.10105037760772628,0.4907122463294352,0.09509037095755322,0.0010006050445242071,-0.2207577229018987,0.7448523704983655,0.24945817454620411,-0.06581598842195846,0
-0.1074559970516485,0.4774277611618729,0.09275841474500664,-0.002137829006689988,-0.2069574568630063,0.6821837550824653,0.2470682501403656,-0.0742847100844366,0
-0.11146862404547632,0.45823167698583817,0.08984910554304111,-0.0012163243264259552,-0.18984358533815868,0.6073435337980713,0.24483282327176578,-0.0800065807260288,0
-0.11243559427600025,0.4337468020088991,0.0862103470721549,0.0036874435654165316,-0.16973582928238812,0.5241720517682515,0.24271391013705282,-0.08367200163566403,0
-0.10974993892217041,0.405203213556516,0.08167836667422257,0.012085311736780494,-0.14693473366726714,0.4372218871723677,0.24061437867105415,-0.0861132293746826,0
-0.10290145391315628,0.37440778752506615,0.07609328373119378,0.02310065060356627,-0.12169693694477537,0.35141532110816687,0.2383910882899261,-0.08820884397134218,0
-0.09152389593024002,0.34364062225388975,0.06931520908526148,0.0355328833588962,-0.09421590837068856,0.2716476645626543,0.23587251314499935,-0.09077931888922869,0
-0.07543413567298737,0.3154834144534824,0.06123920723637505,0.047958913201993976,-0.0646123982722913,0.20237810896621033,0.2328781769596662,-0.09448743539362876,0
-0.05465968855656069,0.29259402604097556,0.05180765290505655,0.05886122523767031,-0.03293820909471559,0.14725346653397026,0.2292372186781952,-0.09975727135753991,0
-0.029451996083617857,0.2774497992654233,0.04101888227316917,0.0667689271798154,0.0008046268072706142,0.10880763386841177,0.22480386336195612,-0.10672312421211826,0
-0.0002840806925154121,0.272088209586466,0.028931509626783335,0.07039617437809309,0.03662943294054435,0.08827102231536674,0.2194683638529071,-0.1152153539746232,0
0.03216735135995662,0.27787591854056765,0.01566428069212658,0.06876262702496616,0.07451807101647676,0.08551074176486631,0.21316291841764204,-0.12478452652863302,0
0.06705376278014322,0.2953353870017109,0.00139179745805363,0.06128285065281269,0.11436716874365517,0.09910598125631156,0.20586295448676983,-0.13475942570185223,0
0.10339757700182034,0.32405184136517506,-0.013663179644300484,0.047815600221678474,0.1559349043653661,0.12654620966913258,0.19758482566720634,-0.14432955055321856,0
0.14014176589545307,0.3626733189779059,-0.029239903262975334,0.0286691292250989,0.19879690099898556,0.16452497266903238,0.18838129485601246,-0.15263950860464845,0
0.17620144049427217,0.409004308407551,-0.045051232372136735,0.004564236163321023,0.24231948220760732,0.20929128418417658,0.17833615485986914,-0.15888177556656144,0
0.21051261306595426,0.460181200532103,-0.06079562308167684,-0.023438172196040913,0.2856568031885174,0.2570153338334465,0.16755903538011535,-0.16237566613430945,0
0.2420739236003968,0.5129075200985804,-0.07616862725990191,-0.05403443777838578,0.3277753777614009,0.30412605410331767,0.15618098392445787,-0.16262365303793994,0
0.2699783572625176,0.5637204970273494,-0.0908732172647247,-0.08578790041392045,0.3675057028675422,0.34758468427095,0.14435093034610127,-0.15934065034151235,0
0.2934336508596481,0.6092589864942656,-0.10462850054513585,-0.11723855220951365,0.4036166565955826,0.3850696011318838,0.13223277359789815,-0.1524566213807521,0
0.3117719259107553,0.6465060626129701,-0.11717663624251233,-0.147001960427224,0.4349047992686422,0.41506147103269464,0.12000264040904539,-0.14209697521770348,0
0.3244507709726199,0.672986760821245,-0.12828798781124268,-0.1738499507432925,0.46028826484515234,0.43683202440649205,0.10784587348168805,-0.12854798628288927,0
0.3310492151406171,0.6869106050345657,-0.1377647192120431,-0.19676921127234576,0.4788940346768305,0.4503523072014625,0.09595346748448016,-0.1122155464606731,0
0.3312625483691234,0.6872575545142436,-0.1454431544830191,-0.21499742023472931,0.49012820394371504,0.45614533091962045,0.08451790118079863,-0.09358493592914888,0
0.32489963550909395,0.6738128609060092,-0.15119526699823785,-0.2280390970567764,0.4937212303393949,0.45511247233820534,0.07372852324032239,-0.07318731067684182,0
0.31188528340738647,0.6471597477915445,-0.15492964798813527,-0.23566477794783738,0.4897436581616222,0.4483623984195468,0.06376677169049721,-0.05157581648389153,0
0.2922685617098896,0.6086385279042913,-0.15659223265625963,-0.2378973037963833,0.4785918169124648,0.43706617328373776,0.054801517091481226,-0.02931131313792265,0
0.2662360770211246,0.5602775269713198,-0.1561669508685446,-0.2349882784352412,0.46094681673359666,0.42235376214312603,0.04698473479824981,-0.006955248739744371,0
0.23412743711698936,0.504696586800429,-0.15367633564015482,-0.22738661445519082,0.4377131828116432,0.40525712199547986,0.04044758421890626,0.01493428178434918,0
0.1964488770166459,0.4449799557650583,-0.1491819855426308,-0.21570008385227799,0.40994525680541577,0.38669537727201564,0.03529686864211644,0.03580760976647124,0
0.15388052448503117,0.3845138713391039,-0.14278465795385165,-0.20065037606862707,0.37876988955296637,0.3674899641257643,0.031611820153747965,0.05513323781724816,0
0.10727318357986954,0.3267862491477267,-0.13462369074132485,-0.18302254933069767,0.3453130783819746,0.3483933439632694,0.02944121971941279,0.07241414255545602,0
0.05763175683141783,0.27515169157292646,-0.12487542653519203,-0.1636108608454953,0.3106364046308106,0.3301144714895011,0.028801004623939048,0.08721039099239687,0
0.006084296481327467,0.2325734210792013,-0.11375035269250044,-0.1431644255757618,0.2756868745431514,0.31332741769917516,0.029672683001815595,0.09916569374087822,0
-0.04616214683431353,0.20136274971502585,-0.10148877026312028,-0.12233747159676743,0.24126155755820627,0.2986554903125626,0.032002995734456724,0.10803382516570105,0
-0.09787559519419074,0.1829439632892731,-0.08835495788003513,-0.10164962623744217,0.2079866570430701,0.2866304912322914,0.03570527063603114,0.11369992982560845,0
-0.14785816338974386,0.1776758534733837,-0.07462998181649366,-0.08146132895629427,0.17630957153518112,0.27763383131354524,0.040662766433010866,0.1161918068463436,0
-0.19500407965193606,0.18475910923449887,-0.06060349225186792,-0.06196801821912648,0.14650214256567007,0.2718316383278953,0.04673401458204834,0.1156773527753503,0
